creative_id,user_operating_system,user_device,average_seconds_played,cost,revenue
109523,iOS,Tablet,0.0,0.0048372569089048115,0.0
106258,Windows,PersonalComputer,8.0,0.0056712,0.04472
114105,Android,Phone,0.0,0.007010078202899029,0.0
113052,Android,Phone,30.0,0.0033082000000000003,0.0
113582,iOS,Phone,10.0,0.004397506280822555,0.0
113292,OS X,PersonalComputer,0.0,0.0014178,0.0
113521,iOS,Phone,9.583333015441895,0.010127929187048683,0.02656324248777079
115408,iOS,Phone,0.0,8.79501256164511E-4,0.0
114361,Android,Tablet,16.0,0.0028356,0.0
114905,Windows,PersonalComputer,0.0,0.0103972,0.0
115371,iOS,Phone,0.0,0.0056712,0.0
111877,Windows,PersonalComputer,0.0,0.006156508793151577,0.029128128780124687
114903,iOS,Tablet,10.0,0.005229093873747962,0.031013887724202185
113257,Windows,PersonalComputer,18.75,0.004726,0.013415999999999999
111741,iOS,Tablet,0.0,0.005504309340787328,0.0
115465,Windows,PersonalComputer,0.0,0.005936633479110449,0.031208709407276446
106258,Windows,PersonalComputer,0.0,0.0056712,0.0
82016,Windows,PersonalComputer,0.0,0.006156508793151577,0.05409509630594585
115221,iOS,Phone,0.0,0.0018904000000000002,0.0
115465,Windows,PersonalComputer,19.399999618530273,0.005936633479110449,0.031208709407276446
113292,macOS,PersonalComputer,17.85714340209961,0.004726,0.013415999999999999
89005,Windows,PersonalComputer,0.0,0.006156508793151577,0.016644645017214105
113207,Windows,PersonalComputer,0.0,0.006156508793151577,0.0
108733,Android,Phone,16.5,0.0014178,0.0559
115180,Android,Phone,0.0,0.0028356,0.0
106258,Windows,PersonalComputer,13.0,0.0056712,0.0
114185,Windows,PersonalComputer,0.0,0.006156508793151577,0.0
114361,iOS,Tablet,0.0,0.0028356,0.026831999999999998
106813,iOS,Phone,0.0,0.004397506280822555,0.0
113487,iOS,Tablet,0.0,0.0037808000000000004,0.0
113601,iOS,Tablet,10.5,0.004397506280822555,0.02496696752582116
112272,iOS,Phone,0.0,0.007561600000000001,0.026831999999999998
114700,Windows,PersonalComputer,3.0,0.0028356,0.018107128
114457,iOS,Tablet,0.0,0.0018904000000000002,0.026831999999999998
112272,iOS,Tablet,0.0,0.0033082000000000003,0.026831999999999998
111762,Android,Phone,0.6000000238418579,0.009632541346377824,0.0
113630,Android,Phone,0.0,0.004397506280822555,0.0
115189,iOS,Tablet,12.0,0.0028356,0.0
113051,Android,Phone,0.0,0.0028356,0.0
113630,Android,Phone,0.0,0.004397506280822555,0.0
113521,Android,Phone,0.0,0.010127929187048683,0.0
106115,iOS,Phone,0.0,0.0026385037684935335,0.0
112272,Windows,PersonalComputer,0.0,0.0089794,0.0
113630,Android,Phone,0.0,0.004397506280822555,0.0
113639,iOS,Phone,0.0,0.004397506280822555,0.0
113704,iOS,Tablet,13.571428298950195,0.005504309340787328,0.0
113292,Windows,PersonalComputer,0.0,0.0037808000000000004,0.0
115227,iOS,Phone,0.0,0.0038530165385511302,0.0
112345,Android,Phone,0.0,0.0022238037820192335,0.0
113052,Android,Phone,0.0,0.0028356,0.0
112779,Android,Phone,7.0,0.0028356,0.0
106809,Windows,PersonalComputer,0.0,0.006156508793151577,0.0
114395,Windows,PersonalComputer,20.375,0.0037808000000000004,0.0
114982,iOS,Phone,4.0,0.003302585604472397,0.04427207081295132
109832,iOS,Phone,0.0,0.004397506280822555,0.04472
114742,Android,Phone,0.0,0.0033082000000000003,0.0
113688,iOS,Tablet,0.0,0.003518005024658044,0.0
115366,Windows,PersonalComputer,0.0,0.0028356,0.0
113292,Windows,PersonalComputer,0.0,0.0018904000000000002,0.0
115120,iOS,Phone,0.0,0.017626107226107225,0.02861871515151515
114331,Windows,PersonalComputer,0.0,0.006156508793151577,0.0
113258,Windows,PersonalComputer,9.0,0.0037808000000000004,0.0
110726,Android,Phone,0.0,0.010127929187048683,0.0
83451,iOS,Phone,0.0,0.004397506280822555,0.0
106258,Windows,PersonalComputer,0.0,0.0056712,0.0
114990,Windows,PersonalComputer,0.0,0.006156508793151577,0.016644645017214105
114982,iOS,Phone,0.0,0.003302585604472397,0.04427207081295132
115226,Android,Phone,0.0,0.0033082000000000003,0.0
100011,iOS,Phone,0.0,0.004397506280822555,0.0
114346,iOS,Tablet,12.0,0.004397506280822555,0.0
106258,Windows,PersonalComputer,0.0,0.0056712,0.0
115302,iOS,Phone,0.0,0.004397506280822555,0.025153624411165015
97392,iOS,Tablet,0.0,0.003518005024658044,0.031208709407276446
111412,iOS,Tablet,19.0,0.0056712,0.0
112946,Windows,PersonalComputer,0.0,0.014982191142191141,0.026738181818181817
115062,iOS,Phone,0.0,0.004397506280822555,0.0
113925,iOS,Phone,0.0,0.0033082000000000003,0.013415999999999999
114694,iOS,Tablet,1.0,0.0018904000000000002,0.01118
97047,Windows,PersonalComputer,6.636363506317139,0.006156508793151577,0.052014515678794074
113910,Android,Phone,0.0,5.559509455048084E-4,0.020990242037467282
115340,Windows,PersonalComputer,0.0,0.00879501256164511,0.02080580627151763
115225,Windows,PersonalComputer,0.0,0.006616400000000001,0.0
113052,iOS,Phone,0.0,0.006616400000000001,0.0
113155,iOS,Phone,0.0,0.004397506280822555,0.0
106258,macOS,PersonalComputer,0.0,0.0056712,0.0
112781,Android,Tablet,22.0,0.006616400000000001,0.014534
106813,Android,Phone,5.0,0.004397506280822555,0.0
106258,Windows,PersonalComputer,0.0,0.0056712,0.04472
114850,iOS,Phone,0.0,0.0014178,0.03354
115464,iOS,Phone,0.0,0.0026385037684935335,0.052014515678794074
97391,Windows,PersonalComputer,0.0,0.006156508793151577,0.0
113047,Android,Phone,0.0,0.0033082000000000003,0.017888
114395,Windows,PersonalComputer,8.166666984558105,0.0037808000000000004,0.0
114868,Linux,PersonalComputer,5.666666507720947,0.0037808000000000004,0.0
114457,Windows,PersonalComputer,0.0,0.0037808000000000004,0.0
114694,iOS,Phone,0.0,0.0018904000000000002,0.0
114374,Windows,PersonalComputer,0.0,0.0018904000000000002,0.03487042
113048,Android,Phone,0.0,0.0033082000000000003,0.0
113487,iOS,Tablet,2.0,0.0037808000000000004,0.026802932
112190,Windows,PersonalComputer,0.0,0.004397506280822555,0.0
97047,Windows,PersonalComputer,15.445544242858887,0.006156508793151577,0.0
111747,OS X,PersonalComputer,0.0,0.008256464011180992,0.02656324248777079
111414,iOS,Phone,0.0,0.0028356,0.024426064
115247,iOS,Tablet,0.0,0.0033082000000000003,0.0
115223,iOS,Phone,0.0,0.0028356,0.0
115101,Windows,PersonalComputer,2.0,0.017626107226107225,0.0
115234,Android,Phone,0.0,0.0056712,0.03354
112916,Windows,PersonalComputer,0.0,0.006156508793151577,0.0
113258,Linux,PersonalComputer,1.75,0.0037808000000000004,0.0
112384,iOS,Phone,12.833333015441895,0.0033082000000000003,0.0
114395,Windows,PersonalComputer,0.0,0.0037808000000000004,0.0
113650,Android,Phone,3.5,0.008256464011180992,0.03099044956906592
115465,Android,Phone,0.0,0.003518005024658044,0.0
115180,Android,Phone,0.0,0.0028356,0.0
112190,Windows,PersonalComputer,0.0,0.004397506280822555,0.018725225644365868
115375,Android,Phone,0.0,0.0033082000000000003,0.0
115375,Android,Phone,0.0,0.002363,0.013415999999999999
110014,Windows,PersonalComputer,0.0,0.001238610254483825,0.022362236
114247,Windows,PersonalComputer,29.0,0.006605171208944794,0.0
115465,Windows,PersonalComputer,17.33333396911621,0.006156508793151577,0.0
97391,Windows,PersonalComputer,0.5,0.006156508793151577,0.052014515678794074
112949,iOS,Phone,5.0,0.01321958041958042,0.0
110021,Windows,PersonalComputer,0.0,0.015577951561997842,0.0
115221,iOS,Phone,0.0,0.0014178,0.0
108105,Windows,PersonalComputer,14.0,0.006156508793151577,0.0
115234,iOS,Phone,7.888888835906982,0.0033082000000000003,0.0
98111,iOS,Phone,0.0,0.004397506280822555,0.031208709407276446
113051,OS X,PersonalComputer,31.0,0.006616400000000001,0.0
114945,OS X,PersonalComputer,0.0,0.014982191142191141,0.0
113582,Android,Phone,0.0,0.004397506280822555,0.0
111762,Android,Phone,0.0,0.009632541346377824,0.0
115370,Android,Phone,26.0,0.0028356,0.0
114064,iOS,Tablet,6.117647171020508,0.010575664335664337,0.035650909090909094
111833,OS X,PersonalComputer,0.0,0.006156508793151577,0.0
112786,Windows,PersonalComputer,0.0,0.006616400000000001,0.014534
113649,Android,Phone,0.0,0.008256464011180992,0.0
114750,iOS,Phone,0.0,0.004397506280822555,0.0
106821,Windows,PersonalComputer,0.0,0.006156508793151577,0.0
112705,Windows,PersonalComputer,17.350000381469727,0.006156508793151577,0.0
114763,Windows,PersonalComputer,0.0,0.0037808000000000004,0.07825776400000001
114346,iOS,Tablet,0.0,0.004397506280822555,0.0
110803,iOS,Phone,0.0,0.010127929187048683,0.0
111412,iOS,Phone,6.0,0.0028356,0.0
115221,iOS,Phone,0.0,0.0033082000000000003,0.0
115221,iOS,Phone,0.0,0.0033082000000000003,0.0
114038,Windows,PersonalComputer,0.0,0.006156508793151577,0.0
115370,iOS,Phone,0.0,0.0033082000000000003,0.013415999999999999
114905,Windows,PersonalComputer,0.0,0.007561600000000001,0.0
113048,Android,Phone,2.0,0.0033082000000000003,0.017888
115341,Windows,PersonalComputer,0.5,0.006156508793151577,0.0
113521,Android,Phone,0.0,0.010127929187048683,0.0
83451,iOS,Phone,2.0,0.004397506280822555,0.016644645017214105
113293,Android,Phone,28.33333396911621,0.0028356,0.013415999999999999
111741,iOS,Tablet,0.0,0.005229093873747962,0.0
110876,iOS,Phone,7.4210524559021,0.004397506280822555,0.0
113047,Android,Phone,0.0,0.0033082000000000003,0.0
114395,Linux,PersonalComputer,4.0,0.0037808000000000004,0.0
115392,Android,Phone,21.0,0.0033082000000000003,0.013409292
112190,OS X,PersonalComputer,8.5,0.004397506280822555,0.018725225644365868
112453,Windows,PersonalComputer,88.0,0.002318290119131044,0.0
83449,Windows,PersonalComputer,16.0,0.00879501256164511,0.0
113048,Android,Phone,15.5,0.0033082000000000003,0.017888
114185,Windows,PersonalComputer,9.5,0.005936633479110449,0.0
106258,Windows,PersonalComputer,0.0,0.0056712,0.0
114331,Windows,PersonalComputer,0.0,0.013192518842467667,0.0
83508,iOS,Tablet,0.0,0.00879501256164511,0.0
113274,Windows,PersonalComputer,0.0,0.010554015073974134,0.0
114346,iOS,Tablet,0.0,0.003518005024658044,0.0
114982,Android,Phone,0.0,0.003302585604472397,0.04427207081295132
112158,Windows,PersonalComputer,0.0,0.005936633479110449,0.0
111762,Android,Phone,0.0,0.009632541346377824,0.0
115247,Android,Phone,0.0,0.0033082000000000003,0.03354
111152,OS X,PersonalComputer,0.0,0.0037808000000000004,0.0
113649,Android,Phone,0.0,0.008256464011180992,0.0
115183,Android,Phone,15.0,0.0021267,0.0
114233,Android,Tablet,0.0,0.005229093873747962,0.0
112781,iOS,Phone,0.0,0.0033082000000000003,0.0
112272,iOS,Phone,0.0,0.0018904000000000002,0.026831999999999998
112166,Android,Phone,0.0,0.009632541346377824,0.0
115011,iOS,Phone,4.7419352531433105,0.004397506280822555,0.0
115231,OS X,PersonalComputer,19.799999237060547,0.017626107226107225,0.0
113955,iOS,Phone,0.0,0.005229093873747962,0.0
113292,Windows,PersonalComputer,18.0,0.004726,0.013415999999999999
114750,iOS,Tablet,3.0,0.004397506280822555,0.035369870661579976
114986,Windows,PersonalComputer,0.0,0.006156508793151577,0.0
115234,Android,Phone,1.0,0.0033082000000000003,0.03354
114949,iOS,Phone,0.0,0.017626107226107225,0.020796363636363634
112947,iOS,Tablet,11.55555534362793,0.010575664335664337,0.0
113901,Windows,PersonalComputer,0.0,0.0056712,0.0
112781,iOS,Phone,4.0,0.0033082000000000003,0.0
115227,iOS,Phone,0.0,0.011559049615653388,0.0
114395,OS X,PersonalComputer,0.0,0.0037808000000000004,0.03354
114948,Android,Phone,0.0,0.010575664335664337,0.0
114457,Windows,PersonalComputer,30.0,0.0037808000000000004,0.026831999999999998
115228,Android,Phone,0.0,0.0026420684835779173,0.0
82016,Windows,PersonalComputer,10.0,0.006156508793151577,0.05409509630594585
112916,Windows,PersonalComputer,0.0,0.006156508793151577,0.031208709407276446
115341,Windows,PersonalComputer,0.0,0.006156508793151577,0.0
115064,iOS,Phone,2.0,0.004397506280822555,0.0
112788,Linux,PersonalComputer,0.0,0.006616400000000001,0.014534
115171,Windows,PersonalComputer,0.0,0.004726,0.0
112898,Windows,PersonalComputer,0.0,0.006156508793151577,0.0
111861,iOS,Phone,0.0,0.003518005024658044,0.035369870661579976
115173,Android,Phone,0.0,0.0014178,0.029068
115364,macOS,PersonalComputer,15.61111068725586,0.0037808000000000004,0.013415999999999999
113601,iOS,Tablet,17.0,0.004397506280822555,0.02496696752582116
82016,macOS,PersonalComputer,0.0,0.006156508793151577,0.0
115063,iOS,Phone,1.0,0.004397506280822555,0.0
111581,Android,Phone,0.0,0.0014178,0.0
115343,Windows,PersonalComputer,2.0,0.006156508793151577,0.0
115226,Android,Phone,0.0,0.0056712,0.0
112190,Windows,PersonalComputer,16.0,0.004397506280822555,0.0
112619,iOS,Phone,0.0,0.010127929187048683,0.01549522478453296
115234,iOS,Tablet,19.16666603088379,0.0033082000000000003,0.03354
111861,iOS,Phone,0.0,0.003518005024658044,0.035369870661579976
110944,iOS,Phone,0.0,0.004397506280822555,0.0
106818,Android,Phone,15.5,0.004397506280822555,0.037450451288731736
115366,Windows,PersonalComputer,17.0,0.0018904000000000002,0.0
111413,Windows,PersonalComputer,8.333333015441895,0.0037808000000000004,0.0
112344,iOS,Phone,0.0,0.001389877363762021,0.0
113601,Android,Tablet,0.0,0.004397506280822555,0.0
108105,Windows,PersonalComputer,0.0,0.006156508793151577,0.0
114514,Windows,PersonalComputer,0.0,0.006156508793151577,0.035369870661579976
114894,Android,Phone,0.0,0.0028356,0.0
110727,Windows,PersonalComputer,0.0,0.010127929187048683,0.0
110729,iOS,Phone,0.0,0.010127929187048683,0.0
114984,Windows,PersonalComputer,0.0,0.006156508793151577,0.05409509630594585
106258,Windows,PersonalComputer,20.0,0.0056712,0.0
112990,iOS,Tablet,5.25,0.007561600000000001,0.0
114361,iOS,Tablet,0.0,0.0014178,0.0
115341,Windows,PersonalComputer,0.0,0.006156508793151577,0.0
113601,iOS,Tablet,0.0,0.004397506280822555,0.0
113292,Windows,PersonalComputer,0.0,0.0014178,0.0
113177,iOS,Tablet,9.0625,0.004397506280822555,0.03328929003442821
114395,Windows,PersonalComputer,6.111111164093018,0.0037808000000000004,0.0
115341,OS X,PersonalComputer,1.600000023841858,0.00879501256164511,0.0
112190,Windows,PersonalComputer,0.0,0.004397506280822555,0.018725225644365868
113631,Android,Phone,0.0,0.004397506280822555,0.0
115231,Windows,PersonalComputer,0.0,0.006616400000000001,0.0
115286,Windows,PersonalComputer,5.333333492279053,0.006156508793151577,0.0
112609,iOS,Phone,0.0,0.0021267,0.0
113191,Android,Phone,0.0,0.004397506280822555,0.04577277379733879
106258,Windows,PersonalComputer,0.0,0.0056712,0.0
114124,macOS,PersonalComputer,0.0,0.0026385037684935335,0.0
112798,iOS,Phone,0.0,0.0033082000000000003,0.02529777984553829
115465,Windows,PersonalComputer,15.0,0.00879501256164511,0.031208709407276446
114395,Windows,PersonalComputer,15.0,0.0037808000000000004,0.0
115056,iOS,Tablet,7.5,0.004397506280822555,0.02496696752582116
115465,Windows,PersonalComputer,0.0,0.006156508793151577,0.0
112191,iOS,Tablet,4.900000095367432,0.0026385037684935335,0.016644645017214105
106115,iOS,Phone,7.8125,0.0026385037684935335,0.0
115242,Android,Phone,0.0,0.0028356,0.0
110729,iOS,Phone,0.0,0.010127929187048683,0.0
115222,Windows,PersonalComputer,20.0,0.017626107226107225,0.03354
110727,Windows,PersonalComputer,0.0,0.010127929187048683,0.0
